cinema_name,category,cinema_url,postcode_category
Jill Craigie Cinema,Cinema,https://www.google.com/maps/place/Jill+Craigie+Cinema/data=!4m7!3m6!1s0x486c934b4884bc41:0xfeac72bbb0676293!8m2!3d50.3739845!4d-4.1391769!16s%2Fg%2F1txnnwxg!19sChIJQbyESEuTbEgRk2JnsLtyrP4?authuser=0&hl=en&rclk=1,Plymouth
Cinedrome,Cinema,https://www.google.com/maps/place/Cinedrome/data=!4m7!3m6!1s0x486cecb38ff46ba5:0xd8cd2fd399ef73a7!8m2!3d50.3723282!4d-4.1341344!16s%2Fg%2F11j4sx0nsq!19sChIJpWv0j7PsbEgRp3PvmdMvzdg?authuser=0&hl=en&rclk=1,Plymouth
Forum Cinema,Cinema,https://www.google.com/maps/place/Forum+Cinema/data=!4m7!3m6!1s0x486c9357c60d2943:0x24662f3e876b5800!8m2!3d50.3733744!4d-4.1744079!16s%2Fg%2F11hdsg1sjl!19sChIJQykNxleTbEgRAFhrhz4vZiQ?authuser=0&hl=en&rclk=1,Plymouth
ODEON Salisbury,Cinema,https://www.google.com/maps/place/ODEON+Salisbury/data=!4m7!3m6!1s0x4873ebf1110354d9:0x9714d262a13dfe02!8m2!3d51.0683874!4d-1.794809!16s%2Fg%2F1w04jkq3!19sChIJ2VQDEfHrc0gRAv49oWLSFJc?authuser=0&hl=en&rclk=1,Salisbury
Everyman Salisbury,Cinema,https://www.google.com/maps/place/Everyman+Salisbury/data=!4m7!3m6!1s0x4873ebacd5c673cf:0x372f9bb3d8e39bbf!8m2!3d51.0706277!4d-1.7948637!16s%2Fg%2F11k9fncxvr!19sChIJz3PG1azrc0gRv5vj2LObLzc?authuser=0&hl=en&rclk=1,Salisbury
Drive-In Theatre Salisbury,Cinema,https://www.google.com/maps/place/Drive-In+Theatre+Salisbury/data=!4m7!3m6!1s0x4873ebcac7bc8703:0xd9f754bb80cbd3ca!8m2!3d51.062!4d-1.8342!16s%2Fg%2F11qjvrvqp4!19sChIJA4e8x8rrc0gRytPLgLtU99k?authuser=0&hl=en&rclk=1,Salisbury
New Central Cinema Torquay,Cinema,https://www.google.com/maps/place/New+Central+Cinema+Torquay/data=!4m7!3m6!1s0x486d0f39f6ca54db:0xa642cf0a410de3dc!8m2!3d50.4670208!4d-3.530591!16s%2Fg%2F11spzqb9t2!19sChIJ21TK9jkPbUgR3OMNQQrPQqY?authuser=0&hl=en&rclk=1,Torquay
Vue Cinema Torbay,Cinema,https://www.google.com/maps/place/Vue+Cinema+Torbay/data=!4m7!3m6!1s0x486d10759ad15443:0xc7046bc0efd7142d!8m2!3d50.4352108!4d-3.5599842!16s%2Fg%2F12hm2rpdc!19sChIJQ1TRmnUQbUgRLRTX78BrBMc?authuser=0&hl=en&rclk=1,Torquay
Lido Picture Show at Jesus Green Outdoor Pool,Cinema,https://www.google.com/maps/place/Lido+Picture+Show+at+Jesus+Green+Outdoor+Pool/data=!4m7!3m6!1s0x47d870ead9fba821:0xfbb58708011c1aa9!8m2!3d52.2130905!4d0.1231034!16s%2Fg%2F11bcdhmv8c!19sChIJIaj72epw2EcRqRocAQiHtfs?authuser=0&hl=en&rclk=1,Cambridge
Cineworld,Cinema,https://www.google.com/maps/place/Cineworld/data=!4m7!3m6!1s0x48608e2a8d661c13:0x8dc5ca982b524cc8!8m2!3d52.0534757!4d1.1497381!16s%2Fg%2F119tdcrr9!19sChIJExxmjSqOYEgRyExSK5jKxY0?authuser=0&hl=en&rclk=1,Ipswich
King Street Cinema,Cinema,https://www.google.com/maps/place/King+Street+Cinema/data=!4m7!3m6!1s0x47d9a02d2098a803:0x988fcca7fc5de68!8m2!3d52.0573533!4d1.1523542!16s%2Fg%2F1tdb3j_6!19sChIJA6iYIC2g2UcRaN7Ff8r8iAk?authuser=0&hl=en&rclk=1,Ipswich
4DX Imax,Cinema,https://www.google.com/maps/place/4DX+Imax/data=!4m7!3m6!1s0x47d9a02df96035ef:0x4a8489ab1a091c74!8m2!3d52.0534542!4d1.1497393!16s%2Fg%2F11f6k_56gg!19sChIJ7zVg-S2g2UcRdBwJGquJhEo?authuser=0&hl=en&rclk=1,Ipswich
The Riverside,Cinema,https://www.google.com/maps/place/The+Riverside/data=!4m7!3m6!1s0x47d99d1f0cf92da3:0xe0994257b378faf7!8m2!3d52.0907331!4d1.318011!16s%2Fg%2F11b6hsrts4!19sChIJoy35DB-d2UcR9_p4s1dCmeA?authuser=0&hl=en&rclk=1,Ipswich
Regal Cinema and Theatre,Cinema,https://www.google.com/maps/place/Regal+Cinema+and+Theatre/data=!4m7!3m6!1s0x47d9bab55a9497c9:0xaa6b43f91786aff6!8m2!3d52.1851154!4d0.9989266!16s%2Fg%2F1tpc7783!19sChIJyZeUWrW62UcR9q-GF_lDa6o?authuser=0&hl=en&rclk=1,Ipswich
Vue Cinema Norwich,Cinema,https://www.google.com/maps/place/Vue+Cinema+Norwich/data=!4m7!3m6!1s0x47d9e3e67958582d:0xc7c2dfd418b0099d!8m2!3d52.6268154!4d1.2960605!16s%2Fg%2F11b808zl95!19sChIJLVhYeebj2UcRnQmwGNTfwsc?authuser=0&hl=en&rclk=1,Norwich
ODEON Norwich,Cinema,https://www.google.com/maps/place/ODEON+Norwich/data=!4m7!3m6!1s0x47d9e3ec26c158e9:0x6d2cb440f8d5d42b!8m2!3d52.6253846!4d1.3046094!16s%2Fg%2F1tgf71gm!19sChIJ6VjBJuzj2UcRK9TV-EC0LG0?authuser=0&hl=en&rclk=1,Norwich
Cinema City,Cinema,https://www.google.com/maps/place/Cinema+City/data=!4m7!3m6!1s0x47d9e3e76c1e5811:0xf5578bfc1b9874c5!8m2!3d52.6304842!4d1.2961463!16s%2Fg%2F11bykxhf3y!19sChIJEVgebOfj2UcRxXSYG_yLV_U?authuser=0&hl=en&rclk=1,Norwich
Outdoor Cinema Norwich,Outdoor cinema,https://www.google.com/maps/place/Outdoor+Cinema+Norwich/data=!4m7!3m6!1s0x47d9e3414e16b721:0xedf56af473cf4bf4!8m2!3d52.6211796!4d1.3324158!16s%2Fg%2F11rpzgrx4x!19sChIJIbcWTkHj2UcR9EvPc_Rq9e0?authuser=0&hl=en&rclk=1,Norwich
Castle Quarter,Cinema,https://www.google.com/maps/place/Castle+Quarter/data=!4m7!3m6!1s0x47d9e3e66f982dcb:0x6590055b178da108!8m2!3d52.6273956!4d1.2963689!16s%2Fg%2F11b7q82vts!19sChIJyy2Yb-bj2UcRCKGNF1sFkGU?authuser=0&hl=en&rclk=1,Norwich
Aylsham Picture House,Cinema,https://www.google.com/maps/place/Aylsham+Picture+House/data=!4m7!3m6!1s0x47d75c30e6b4d097:0xb25be5e0eba41aa1!8m2!3d52.7954166!4d1.2517126!16s%2Fg%2F11b73jp9yd!19sChIJl9C05jBc10cRoRqk6-DlW7I?authuser=0&hl=en&rclk=1,Norwich
Cineworld Cinema - Birmingham,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+-+Birmingham/data=!4m7!3m6!1s0x4870b125a9e1690d:0x66ed19a781551941!8m2!3d52.4742816!4d-1.9156694!16s%2Fg%2F1tdgtvcq!19sChIJDWnhqSWxcEgRQRlVgacZ7WY?authuser=0&hl=en&rclk=1,Birmingham
Vue Cinema Brum town,Cinema,https://www.google.com/maps/place/Vue+Cinema+Brum+town/data=!4m7!3m6!1s0x4870bb385d1f9123:0xf93efcfef02df4e8!8m2!3d52.5056033!4d-1.8566165!16s%2Fg%2F1tffj6f7!19sChIJI5EfXTi7cEgR6PQt8P78Pvk?authuser=0&hl=en&rclk=1,Birmingham
ODEON Birmingham New Street,Cinema,https://www.google.com/maps/place/ODEON+Birmingham+New+Street/data=!4m7!3m6!1s0x4870bc8fca1b2b15:0xf09731709415266a!8m2!3d52.4786399!4d-1.8964315!16s%2Fm%2F0yx_tyg!19sChIJFSsbyo-8cEgRaiYVlHAxl_A?authuser=0&hl=en&rclk=1,Birmingham
Everyman Birmingham Mailbox,Cinema,https://www.google.com/maps/place/Everyman+Birmingham+Mailbox/data=!4m7!3m6!1s0x4870bc8b1dc8e4dd:0xfab9c25245a32b99!8m2!3d52.4753678!4d-1.9053176!16s%2Fg%2F11bttrntxs!19sChIJ3eTIHYu8cEgRmSujRVLCufo?authuser=0&hl=en&rclk=1,Birmingham
ODEON Luxe Birmingham Broadway Plaza,Cinema,https://www.google.com/maps/place/ODEON+Luxe+Birmingham+Broadway+Plaza/data=!4m7!3m6!1s0x4870bcf87ccc5905:0x9ee68c030320bcfb!8m2!3d52.4737745!4d-1.9218224!16s%2Fg%2F1tdx_b5x!19sChIJBVnMfPi8cEgR-7wgAwOM5p4?authuser=0&hl=en&rclk=1,Birmingham
The Mockingbird Cinema,Cinema,https://www.google.com/maps/place/The+Mockingbird+Cinema/data=!4m7!3m6!1s0x4870bc808d9c9c8d:0x821dfe2752fc699b!8m2!3d52.4754886!4d-1.8841699!16s%2Fg%2F11b6_zzslw!19sChIJjZycjYC8cEgRm2n8Uif-HYI?authuser=0&hl=en&rclk=1,Birmingham
"Piccadilly Cinema, Birmingham",Cinema,"https://www.google.com/maps/place/Piccadilly+Cinema,+Birmingham/data=!4m7!3m6!1s0x4870bb8dcce6f86f:0x8c609a4238bc2ede!8m2!3d52.4577288!4d-1.8693371!16s%2Fm%2F013ccp5f!19sChIJb_jmzI27cEgR3i68OEKaYIw?authuser=0&hl=en&rclk=1",Birmingham
"Empire Cinemas & IMAX - Great Park, Birmingham",Cinema,"https://www.google.com/maps/place/Empire+Cinemas+%26+IMAX+-+Great+Park,+Birmingham/data=!4m7!3m6!1s0x487095af802b43a7:0xa5df25ff0a45a1fd!8m2!3d52.3988179!4d-2.0082592!16s%2Fg%2F1tf69g_j!19sChIJp0MrgK-VcEgR_aFFCv8l36U?authuser=0&hl=en&rclk=1",Birmingham
The Mockingbird Cinema At Millennium Point,Cinema,https://www.google.com/maps/place/The+Mockingbird+Cinema+At+Millennium+Point/data=!4m7!3m6!1s0x4870bc84983c5e73:0x31c35267853ea78d!8m2!3d52.4833653!4d-1.8877424!16s%2Fg%2F11ny290bg0!19sChIJc148mIS8cEgRjac-hWdSwzE?authuser=0&hl=en&rclk=1,Birmingham
Palace Cinema,Cinema,https://www.google.com/maps/place/Palace+Cinema/data=!4m7!3m6!1s0x4870a4d6e8219a25:0x77efb7be2d2fa839!8m2!3d52.5247344!4d-1.8375569!16s%2Fg%2F11fr3mdqdb!19sChIJJZoh6NakcEgROagvLb6373c?authuser=0&hl=en&rclk=1,Birmingham
Cineworld Cinema - Birmingham NEC,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+-+Birmingham+NEC/data=!4m7!3m6!1s0x48775aa47ae56971:0xaae678c3703fec9d!8m2!3d52.447827!4d-1.717817!16s%2Fg%2F11bcdhmg5_!19sChIJcWnleqRad0gRnew_cMN45qo?authuser=0&hl=en&rclk=1,Birmingham
Broadway Plaza,Cinema,https://www.google.com/maps/place/Broadway+Plaza/data=!4m7!3m6!1s0x4870bc56284bffd5:0xd1c772f9556455b6!8m2!3d52.4737892!4d-1.9217662!16s%2Fg%2F1wnbxg3w!19sChIJ1f9LKFa8cEgRtlVkVflyx9E?authuser=0&hl=en&rclk=1,Birmingham
Adelphi Cinema,Cinema,https://www.google.com/maps/place/Adelphi+Cinema/data=!4m7!3m6!1s0x4870bbb2c6587339:0x535ee7625965e8de!8m2!3d52.462751!4d-1.8300135!16s%2Fg%2F11t5_9sc4l!19sChIJOXNYxrK7cEgR3uhlWWLnXlM?authuser=0&hl=en&rclk=1,Birmingham
Outdoor Cinema Birmingham,Outdoor cinema,https://www.google.com/maps/place/Outdoor+Cinema+Birmingham/data=!4m7!3m6!1s0x4870bbfb1e14fd63:0x74038370694bdd1e!8m2!3d52.4229896!4d-1.8215815!16s%2Fg%2F11f5795szy!19sChIJY_0UHvu7cEgRHt1LaXCDA3Q?authuser=0&hl=en&rclk=1,Birmingham
Cadbury 4D Chocolate Adventure Cinema,Cinema,https://www.google.com/maps/place/Cadbury+4D+Chocolate+Adventure+Cinema/data=!4m7!3m6!1s0x4870bff691a0fcb5:0x47d469143abadd78!8m2!3d52.4295933!4d-1.9308485!16s%2Fg%2F11h5s4jd2h!19sChIJtfygkfa_cEgReN26OhRp1Ec?authuser=0&hl=en&rclk=1,Birmingham
Reel Cinema Quinton,Cinema,https://www.google.com/maps/place/Reel+Cinema+Quinton/data=!4m7!3m6!1s0x4870962e5147b903:0x9baaca4149be64e5!8m2!3d52.4625296!4d-2.0140511!16s%2Fg%2F1ts3f1h9!19sChIJA7lHUS6WcEgR5WS-SUHKqps?authuser=0&hl=en&rclk=1,Birmingham
Midlands Arts Centre,Cinema,https://www.google.com/maps/place/Midlands+Arts+Centre/data=!4m7!3m6!1s0x4870bc3e860f7d4f:0xa4d283214b49be64!8m2!3d52.4528742!4d-1.9037783!16zL20vMDM0X3Br!19sChIJT30Phj68cEgRZL5JSyGD0qQ?authuser=0&hl=en&rclk=1,Birmingham
ODEON West Bromwich,Cinema,https://www.google.com/maps/place/ODEON+West+Bromwich/data=!4m7!3m6!1s0x4870980254374fed:0x3f4b3e4ca12709b7!8m2!3d52.5197003!4d-1.992008!16s%2Fg%2F1ydpnrnbz!19sChIJ7U83VAKYcEgRtwknoUw-Sz8?authuser=0&hl=en&rclk=1,Birmingham
Cineworld,Cinema,https://www.google.com/maps/place/Cineworld/data=!4m7!3m6!1s0x4870b9e086764503:0x8f5ce3d269130d30!8m2!3d52.4119125!4d-1.7789165!16s%2Fg%2F1tfb1ffn!19sChIJA0V2huC5cEgRMA0TadLjXI8?authuser=0&hl=en&rclk=1,Birmingham
Aldridge Cinema,Cinema,https://www.google.com/maps/place/Aldridge+Cinema/data=!4m7!3m6!1s0x4870a160a0e14179:0x3a21bb8daa21aa94!8m2!3d52.60608!4d-1.91464!16s%2Fg%2F11bcdhmd9q!19sChIJeUHhoGChcEgRlKohqo27ITo?authuser=0&hl=en&rclk=1,Birmingham
The Light Cinema Walsall,Cinema,https://www.google.com/maps/place/The+Light+Cinema+Walsall/data=!4m7!3m6!1s0x487098a76600739d:0x6445cd787a183e50!8m2!3d52.5859947!4d-1.9899123!16s%2Fg%2F11cjk1zpxg!19sChIJnXMAZqeYcEgRUD4YenjNRWQ?authuser=0&hl=en&rclk=1,Birmingham
ODEON Dudley,Cinema,https://www.google.com/maps/place/ODEON+Dudley/data=!4m7!3m6!1s0x487090e6fb22ce0b:0xdf4bba846754d60b!8m2!3d52.479659!4d-2.114128!16s%2Fg%2F1tfd1vbc!19sChIJC84i--aQcEgRC9ZUZ4S6S98?authuser=0&hl=en&rclk=1,Birmingham
Gaumont Cinema,Cinema,https://www.google.com/maps/place/Gaumont+Cinema/data=!4m7!3m6!1s0x48709949f27e3bf3:0x3758619c2357564d!8m2!3d52.5533364!4d-2.0183776!16s%2Fg%2F11lgkv7bxb!19sChIJ8zt-8kmZcEgRTVZXI5xhWDc?authuser=0&hl=en&rclk=1,Birmingham
Showcase Cinema Dudley,Cinema,https://www.google.com/maps/place/Showcase+Cinema+Dudley/data=!4m7!3m6!1s0x487099fd2cc848f7:0x75d9c5dfc692265a!8m2!3d52.516914!4d-2.0709041!16s%2Fg%2F1tfq_w30!19sChIJ90jILP2ZcEgRWiaSxt_F2XU?authuser=0&hl=en&rclk=1,Birmingham
Showcase Cinema de Lux Coventry,Cinema,https://www.google.com/maps/place/Showcase+Cinema+de+Lux+Coventry/data=!4m7!3m6!1s0x4877492a4b79a185:0x7db3ad9762e2e48c!8m2!3d52.4356968!4d-1.4303688!16s%2Fg%2F1hc27g3sb!19sChIJhaF5SypJd0gRjOTiYpets30?authuser=0&hl=en&rclk=1,Coventry
ODEON Coventry,Cinema,https://www.google.com/maps/place/ODEON+Coventry/data=!4m7!3m6!1s0x48774ba42a1dddc1:0x1b409c417a3d1c29!8m2!3d52.4077098!4d-1.5185705!16s%2Fg%2F1th27x8f!19sChIJwd0dKqRLd0gRKRw9ekGcQBs?authuser=0&hl=en&rclk=1,Coventry
Warwick Student Cinema,Cinema,https://www.google.com/maps/place/Warwick+Student+Cinema/data=!4m7!3m6!1s0x48774acfc24fde85:0x330de183568fe176!8m2!3d52.3821253!4d-1.5626313!16s%2Fg%2F11bcdhp0hh!19sChIJhd5Pws9Kd0gRduGPVoPhDTM?authuser=0&hl=en&rclk=1,Coventry
"Square One Bar, Cinema & Entertainment Venue",Events Venue,"https://www.google.com/maps/place/Square+One+Bar,+Cinema+%26+Entertainment+Venue/data=!4m7!3m6!1s0x48774bb9bd001dcf:0x72a4bd117d91cdb6!8m2!3d52.4074756!4d-1.5047135!16s%2Fg%2F11bcdhl7k5!19sChIJzx0AvblLd0gRts2RfRG9pHI?authuser=0&hl=en&rclk=1",Coventry
The Big Screen,Outdoor cinema,https://www.google.com/maps/place/The+Big+Screen/data=!4m7!3m6!1s0x48774acf5ff3ce65:0x1a981583121baa01!8m2!3d52.378941!4d-1.5607752!16s%2Fg%2F11hb4f9bp7!19sChIJZc7zX89Kd0gRAaobEoMVmBo?authuser=0&hl=en&rclk=1,Coventry
Warwick Arts Centre,Cinema,https://www.google.com/maps/place/Warwick+Arts+Centre/data=!4m7!3m6!1s0x48774acf6304377d:0x61993381f90201b2!8m2!3d52.3800034!4d-1.5614878!16zL20vMDN3Njhx!19sChIJfTcEY89Kd0gRsgEC-YEzmWE?authuser=0&hl=en&rclk=1,Coventry
Wyeside Arts Centre,Cinema,https://www.google.com/maps/place/Wyeside+Arts+Centre/data=!4m7!3m6!1s0x486fc55d82e8134f:0x4db2615dd7fd6c6!8m2!3d52.150018!4d-3.400216!16s%2Fg%2F1tjdl5n9!19sChIJTxPogl3Fb0gRxtZ_3RUm2wQ?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Coliseum Cinema,Cinema,https://www.google.com/maps/place/Coliseum+Cinema/data=!4m7!3m6!1s0x486e32e68e65bea5:0xa265a52d38f78835!8m2!3d51.947401!4d-3.3919532!16s%2Fg%2F1v8k_0qf!19sChIJpb5ljuYybkgRNYj3OC2lZaI?authuser=0&hl=en&rclk=1,Llandrindod+Wells
The Regent Cinema,Cinema,https://www.google.com/maps/place/The+Regent+Cinema/data=!4m7!3m6!1s0x486ffb629ef8f5ad:0x8870ff8f145aff7!8m2!3d52.51667!4d-3.3166194!16s%2Fg%2F1tdzqkp7!19sChIJrfX4nmL7b0gR969F8fgPhwg?authuser=0&hl=en&rclk=1,Llandrindod+Wells
ODEON Llanelli,Cinema,https://www.google.com/maps/place/ODEON+Llanelli/data=!4m7!3m6!1s0x486eede802380139:0x51e5a38923a25106!8m2!3d51.6826424!4d-4.1577841!16s%2Fg%2F124yf9cw6!19sChIJOQE4AujtbkgRBlGiI4mj5VE?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Cineworld Cinema Newport - Spytty Park,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+Newport+-+Spytty+Park/data=!4m7!3m6!1s0x4871e68efa314027:0x53f60817a8169ebe!8m2!3d51.5741398!4d-2.9429163!16s%2Fg%2F1tkml_pk!19sChIJJ0Ax-o7mcUgRvp4WqBcI9lM?authuser=0&hl=en&rclk=1,Llandrindod+Wells
The Market Hall Cinema,Cinema,https://www.google.com/maps/place/The+Market+Hall+Cinema/data=!4m7!3m6!1s0x486e27cde1739953:0x30f636588bcaea84!8m2!3d51.7980281!4d-3.1742801!16s%2Fg%2F1xg5s2t5!19sChIJU5lz4c0nbkgRhOrKi1g29jA?authuser=0&hl=en&rclk=1,Llandrindod+Wells
The Wells Film Centre,Cinema,https://www.google.com/maps/place/The+Wells+Film+Centre/data=!4m7!3m6!1s0x4872226bfa17a393:0xdc389d85dd52b970!8m2!3d51.206766!4d-2.6507675!16s%2Fg%2F1xgzb746!19sChIJk6MX-msickgRcLlS3YWdONw?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Studio Cinema Coleford,Cinema,https://www.google.com/maps/place/Studio+Cinema+Coleford/data=!4m7!3m6!1s0x4871ba25748f32c7:0xafc58082932bcb55!8m2!3d51.7925186!4d-2.6177416!16s%2Fg%2F1tgf777k!19sChIJxzKPdCW6cUgRVcsrk4KAxa8?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Presteigne Screen,Cinema,https://www.google.com/maps/place/Presteigne+Screen/data=!4m7!3m6!1s0x4870231892d440ad:0x470d1f655eee5579!8m2!3d52.2734198!4d-3.0062368!16s%2Fg%2F11bcdhngfd!19sChIJrUDUkhgjcEgReVXuXmUfDUc?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Vue Cinema Cwmbran,Cinema,https://www.google.com/maps/place/Vue+Cinema+Cwmbran/data=!4m7!3m6!1s0x4871de08aa10157d:0xfeefdaaa6a662312!8m2!3d51.6545795!4d-3.0190201!16s%2Fg%2F11bbrhrcwl!19sChIJfRUQqgjecUgREiNmaqra7_4?authuser=0&hl=en&rclk=1,Llandrindod+Wells
The Palace Cinema,Cinema,https://www.google.com/maps/place/The+Palace+Cinema/data=!4m7!3m6!1s0x4871a563a2d181ad:0x51b4a8c632ce943c!8m2!3d51.8234558!4d-2.4979658!16s%2Fg%2F1wtbtbdf!19sChIJrYHRomOlcUgRPJTOMsaotFE?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Commodore Cinema,Cinema,https://www.google.com/maps/place/Commodore+Cinema/data=!4m7!3m6!1s0x486f76556cd7e90d:0xd0229292c23d311b!8m2!3d52.4171667!4d-4.0834294!16s%2Fg%2F1tmkkdqg!19sChIJDenXbFV2b0gRGzE9wpKSItA?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Vue Cinema,Cinema,https://www.google.com/maps/place/Vue+Cinema/data=!4m7!3m6!1s0x486e3ba01ee49037:0xbd24594e9307833e!8m2!3d51.7382811!4d-3.3772148!16s%2Fg%2F1tfkf030!19sChIJN5DkHqA7bkgRPoMHk05ZJL0?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Mwldan,Cinema,https://www.google.com/maps/place/Mwldan/data=!4m7!3m6!1s0x486f2fccd672ed2f:0xf7190c2d3f8e01e6!8m2!3d52.08574!4d-4.6605121!16s%2Fg%2F1tsyp6df!19sChIJL-1y1swvb0gR5gGOPy0MGfc?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Reel Cinema Bridgnorth,Cinema,https://www.google.com/maps/place/Reel+Cinema+Bridgnorth/data=!4m7!3m6!1s0x48707d126e844645:0x44938f2459b720a9!8m2!3d52.5357387!4d-2.422253!16s%2Fm%2F02rpvlx!19sChIJRUaEbhJ9cEgRqSC3WSSPk0Q?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Brynamman Public Hall Cinema,Cinema,https://www.google.com/maps/place/Brynamman+Public+Hall+Cinema/data=!4m7!3m6!1s0x486e571550bf0325:0x487fe05d6a817208!8m2!3d51.8104719!4d-3.8689454!16s%2Fg%2F1vnrkg0x!19sChIJJQO_UBVXbkgRCHKBal3gf0g?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Cineworld Cinema Telford,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+Telford/data=!4m7!3m6!1s0x48707f86edf43025:0xa14713ffade92be2!8m2!3d52.6737892!4d-2.4482886!16s%2Fg%2F1q62dg9cs!19sChIJJTD07YZ_cEgR4ivprf8TR6E?authuser=0&hl=en&rclk=1,Llandrindod+Wells
ODEON Luxe Bridgend,Cinema,https://www.google.com/maps/place/ODEON+Luxe+Bridgend/data=!4m7!3m6!1s0x486e6c6ea52d5053:0x154e503c6cc6673b!8m2!3d51.5324359!4d-3.5745614!16s%2Fg%2F1tdqn2d_!19sChIJU1AtpW5sbkgRO2fGbDxQThU?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Vue Cinema Worcester,Cinema,https://www.google.com/maps/place/Vue+Cinema+Worcester/data=!4m7!3m6!1s0x4870f08c8ecee963:0x3c498999b19e83f1!8m2!3d52.1886844!4d-2.2185763!16s%2Fg%2F1vq9lqzk!19sChIJY-nOjozwcEgR8YOesZmJSTw?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Vue Cinema Carmarthen,Cinema,https://www.google.com/maps/place/Vue+Cinema+Carmarthen/data=!4m7!3m6!1s0x486ee12b282911ab:0x51f0cf026bdc8f1c!8m2!3d51.8595029!4d-4.3091466!16s%2Fg%2F12hpfhz07!19sChIJqxEpKCvhbkgRHI_cawLP8FE?authuser=0&hl=en&rclk=1,Llandrindod+Wells
ODEON Luxe Telford,Cinema,https://www.google.com/maps/place/ODEON+Luxe+Telford/data=!4m7!3m6!1s0x487a802973435e23:0x584559fe62fc57e4!8m2!3d52.6791588!4d-2.448892!16s%2Fg%2F1th5c345!19sChIJI15DcymAekgR5Ff8Yv5ZRVg?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Cineworld,Cinema,https://www.google.com/maps/place/Cineworld/data=!4m7!3m6!1s0x487a9e686b63f2ff:0xb0086d3f10fb0d50!8m2!3d52.7030761!4d-2.7393729!16s%2Fg%2F1tdvp8rd!19sChIJ__Jja2ieekgRUA37ED9tCLA?authuser=0&hl=en&rclk=1,Llandrindod+Wells
Cineworld Cinema Stoke-on-Trent,Cinema,https://www.google.com/maps/place/Cineworld+Cinema+Stoke-on-Trent/data=!4m7!3m6!1s0x487a4280617ac035:0xfd480b98e150728f!8m2!3d53.0292159!4d-2.1765591!16s%2Fg%2F11bxc5f7jk!19sChIJNcB6YYBCekgRj3JQ4ZgLSP0?authuser=0&hl=en&rclk=1,Stoke-on-Trent
ODEON Stoke,Cinema,https://www.google.com/maps/place/ODEON+Stoke/data=!4m7!3m6!1s0x487a6820c03e4963:0xf3ab13cc61846e87!8m2!3d53.0248994!4d-2.1932392!16s%2Fg%2F11bbrjgz98!19sChIJY0k-wCBoekgRh26EYcwTq_M?authuser=0&hl=en&rclk=1,Stoke-on-Trent
Vue Cinema Newcastle-Under-Lyme,Cinema,https://www.google.com/maps/place/Vue+Cinema+Newcastle-Under-Lyme/data=!4m7!3m6!1s0x487a6809fc9a395d:0xdaea17560baf430b!8m2!3d53.0099194!4d-2.2263662!16s%2Fg%2F1vc6cygp!19sChIJXTma_AloekgRC0OvC1YX6to?authuser=0&hl=en&rclk=1,Stoke-on-Trent
Stoke-on-Trent Film Theatre,Cinema,https://www.google.com/maps/place/Stoke-on-Trent+Film+Theatre/data=!4m7!3m6!1s0x487a6831531f4835:0x977ce3ac888508f5!8m2!3d53.0095034!4d-2.1812426!16s%2Fg%2F1v4k612_!19sChIJNUgfUzFoekgR9QiFiKzjfJc?authuser=0&hl=en&rclk=1,Stoke-on-Trent
Forum Hanley,Cinema,https://www.google.com/maps/place/Forum+Hanley/data=!4m7!3m6!1s0x487a682b38fb7cb3:0x3225cdcf5753af2e!8m2!3d53.0228797!4d-2.1779287!16s%2Fg%2F11bcdhlkff!19sChIJs3z7OCtoekgRLq9TV8_NJTI?authuser=0&hl=en&rclk=1,Stoke-on-Trent
Old Market Hall,Cinema,https://www.google.com/maps/place/Old+Market+Hall/data=!4m7!3m6!1s0x487a9e50b61a92a9:0x238be2f7cf8361eb!8m2!3d52.7073355!4d-2.754479!16s%2Fm%2F02pt5rw!19sChIJqZIatlCeekgR62GDz_fiiyM?authuser=0&hl=en&rclk=1,Shrewsbury
Outdoor Cinema,Outdoor cinema,https://www.google.com/maps/place/Outdoor+Cinema/data=!4m7!3m6!1s0x487a9e76a09c2de1:0x7f58a1dedb2564b7!8m2!3d52.6971855!4d-2.7213931!16s%2Fg%2F11f3vmp3h_!19sChIJ4S2coHaeekgRt2Ql296hWH8?authuser=0&hl=en&rclk=1,Shrewsbury
